date,club,country,elo
2020-09-01,Sochaux,FRA,1390.69
2020-09-01,Sociedad,ESP,1742.09
2020-09-01,Southampton,ENG,1720.21
2020-09-01,Sp Gijon,ESP,1523.08
2020-09-01,Spal,ITA,1440.68
2020-09-01,Spezia,ITA,1456.12
2020-09-01,St Etienne,FRA,1574.56
2020-09-01,St Pauli,GER,1435.07
2020-09-01,Stoke,ENG,1497.44
2020-09-01,Strasbourg,FRA,1570.1
2020-09-01,Stuttgart,GER,1571.67
2020-09-01,Swansea,ENG,1528.78
2020-09-01,Tenerife,ESP,1531.12
2020-09-01,Torino,ITA,1585.47
2020-09-01,Tottenham,ENG,1807.71
2020-09-01,Toulouse,FRA,1398.95
2020-09-01,Trabzonspor,TUR,1539.1
2020-09-01,Troyes,FRA,1502.42
2020-09-01,Udinese,ITA,1595.44
2020-09-01,Union Berlin,GER,1605.82
2020-09-01,Valencia,ESP,1735.55
2020-09-01,Valenciennes,FRA,1416.85
2020-09-01,Valladolid,ESP,1655.61
2020-09-01,Vallecano,ESP,1577.52
2020-09-01,Venezia,ITA,1407.07
2020-09-01,Verona,ITA,1548.41
2020-09-01,Villarreal,ESP,1773.21
2020-09-01,Watford,ENG,1645.69
2020-09-01,Werder Bremen,GER,1638.29
2020-09-01,West Brom,ENG,1593.79
2020-09-01,West Ham,ENG,1685.76
2020-09-01,Wigan,ENG,1499.16
2020-09-01,Wolfsburg,GER,1713.19
2020-09-01,Wolves,ENG,1778.45
2020-09-01,Zaragoza,ESP,1512.84
2020-09-15,Ajaccio,FRA,1440.28
2020-09-15,Alanyaspor,TUR,1484.76
2020-09-15,Alaves,ESP,1634.89
2020-09-15,Albacete,ESP,1504.92
2020-09-15,Almeria,ESP,1539.75
2020-09-15,Amiens,FRA,1486.5
2020-09-15,Angers,FRA,1588.96
2020-09-15,Antalyaspor,TUR,1411.06
2020-09-15,Arsenal,ENG,1806.66
2020-09-15,Ascoli,ITA,1361.86
2020-09-15,Aston Villa,ENG,1618.25
2020-09-15,Atalanta,ITA,1825.87
2020-09-15,Ath Bilbao,ESP,1712.97
2020-09-15,Ath Madrid,ESP,1890.39
2020-09-15,Augsburg,GER,1610.94
2020-09-15,Auxerre,FRA,1378.62
2020-09-15,Barcelona,ESP,1954.91
2020-09-15,Bayern Munich,GER,2044.85
2020-09-15,Benevento,ITA,1548.81
2020-09-15,Besiktas,TUR,1540.77
2020-09-15,Betis,ESP,1677.45
2020-09-15,Bielefeld,GER,1600.31
2020-09-15,Birmingham,ENG,1418.19
2020-09-15,Blackburn,ENG,1476.5
2020-09-15,Bochum,GER,1493.44
2020-09-15,Bologna,ITA,1584.51
2020-09-15,Bordeaux,FRA,1618.09
2020-09-15,Bournemouth,ENG,1633.19
2020-09-15,Braunschweig,GER,1426.5
2020-09-15,Brentford,ENG,1591.13
2020-09-15,Brescia,ITA,1453.83
2020-09-15,Brest,FRA,1544.76
2020-09-15,Brighton,ENG,1646.71
2020-09-15,Burnley,ENG,1722.7
2020-09-15,Buyuksehyr,TUR,1563.79
2020-09-15,Cadiz,ESP,1546.49
2020-09-15,Caen,FRA,1464.33
2020-09-15,Cagliari,ITA,1582.29
2020-09-15,Cardiff,ENG,1537.71
2020-09-15,Celta,ESP,1672.99
2020-09-15,Chelsea,ENG,1825.48
2020-09-15,Chievo,ITA,1469.62
2020-09-15,Clermont,FRA,1481.02
2020-09-15,Coventry,ENG,1352.32
2020-09-15,Cremonese,ITA,1421.55
2020-09-15,Crotone,ITA,1506.77
2020-09-15,Crystal Palace,ENG,1681.91
2020-09-15,Darmstadt,GER,1521.08
2020-09-15,Denizlispor,TUR,1301.25
2020-09-15,Derby,ENG,1498.31
2020-09-15,Dijon,FRA,1510.78
2020-09-15,Dortmund,GER,1840.03
2020-09-15,Eibar,ESP,1684.09
2020-09-15,Ein Frankfurt,GER,1705.24
2020-09-15,Elche,ESP,1562.23
2020-09-15,Empoli,ITA,1464.65
2020-09-15,Erzurum BB,TUR,1348.97
2020-09-15,Espanol,ESP,1617.54
2020-09-15,Everton,ENG,1727.31
2020-09-15,FC Koln,GER,1606.16
2020-09-15,Fenerbahce,TUR,1471.76
2020-09-15,Fiorentina,ITA,1642.16
2020-09-15,Fortuna Dusseldorf,GER,1597.16
2020-09-15,Freiburg,GER,1666.21
2020-09-15,Frosinone,ITA,1454.77
2020-09-15,Fulham,ENG,1584.41
2020-09-15,Galatasaray,TUR,1522.46
2020-09-15,Gaziantepspor,TUR,1386.68
2020-09-15,Genclerbirligi,TUR,1322.4
2020-09-15,Genoa,ITA,1550.65
2020-09-15,Getafe,ESP,1737.7
2020-09-15,Girona,ESP,1572.11
2020-09-15,Goztep,TUR,1382.54
2020-09-15,Granada,ESP,1725.78
2020-09-15,Grenoble,FRA,1399.09
2020-09-15,Greuther Furth,GER,1456.38
2020-09-15,Guingamp,FRA,1428.52
2020-09-15,Hamburg,GER,1515.59
2020-09-15,Hannover,GER,1528.28
2020-09-15,Hatayspor,TUR,1356.85
2020-09-15,Heidenheim,GER,1521.31
2020-09-15,Hertha,GER,1654.16
2020-09-15,Hoffenheim,GER,1735.55
2020-09-15,Holstein Kiel,GER,1470.35
2020-09-15,Huddersfield,ENG,1433.96
2020-09-15,Huesca,ESP,1601.19
2020-09-15,Inter,ITA,1841.54
2020-09-15,Juventus,ITA,1837.94
2020-09-15,Karagumruk,TUR,1350.24
2020-09-15,Karlsruhe,GER,1434.68
2020-09-15,Kasimpasa,TUR,1399.72
2020-09-15,Kayserispor,TUR,1343.88
2020-09-15,Konyaspor,TUR,1374.65
2020-09-15,Las Palmas,ESP,1526.48
2020-09-15,Lazio,ITA,1729.01
2020-09-15,Le Havre,FRA,1480.58
2020-09-15,Lecce,ITA,1496.15
2020-09-15,Leeds,ENG,1623.53
2020-09-15,Leganes,ESP,1669.07
2020-09-15,Leicester,ENG,1766.49
2020-09-15,Lens,FRA,1516.83
2020-09-15,Levante,ESP,1692.76
2020-09-15,Leverkusen,GER,1794.74
2020-09-15,Lille,FRA,1690.18
2020-09-15,Liverpool,ENG,1992.73
2020-09-15,Livorno,ITA,1252.52
2020-09-15,Lorient,FRA,1490.76
2020-09-15,Luton,ENG,1427.69
2020-09-15,Lyon,FRA,1738.1
2020-09-15,Mainz,GER,1658.16
2020-09-15,Malaga,ESP,1542.81
2020-09-15,Malatyaspor,TUR,1325.82
2020-09-15,Mallorca,ESP,1595.78
2020-09-15,Man City,ENG,1967.78
2020-09-15,Man United,ENG,1860.73
2020-09-15,Marseille,FRA,1715.56
2020-09-15,Metz,FRA,1551.48
2020-09-15,MGladbach,GER,1765.77
2020-09-15,Middlesbrough,ENG,1460.89
2020-09-15,Milan,ITA,1765.54
2020-09-15,Monaco,FRA,1618.75
2020-09-15,Montpellier,FRA,1632.82
2020-09-15,Nancy,FRA,1377.77
2020-09-15,Nantes,FRA,1588.54
2020-09-15,Napoli,ITA,1763.97
2020-09-15,Newcastle,ENG,1690.96
2020-09-15,Nice,FRA,1628.53
2020-09-15,Nimes,FRA,1551.79
2020-09-15,Norwich,ENG,1540.34
2020-09-15,Nottm Forest,ENG,1480.7
2020-09-15,Nurnberg,GER,1455.1
2020-09-15,Osasuna,ESP,1706.33
2020-09-15,Oviedo,ESP,1522.15
2020-09-15,Paderborn,GER,1499.06
2020-09-15,Paris SG,FRA,1896.93
2020-09-15,Parma,ITA,1582.03
2020-09-15,Perugia,ITA,1366.91
2020-09-15,Pescara,ITA,1376.13
2020-09-15,QPR,ENG,1455.79
2020-09-15,RB Leipzig,GER,1849.34
2020-09-15,Reading,ENG,1470.87
2020-09-15,Real Madrid,ESP,1919.93
2020-09-15,Reims,FRA,1607.78
2020-09-15,Rennes,FRA,1680.67
2020-09-15,Rizespor,TUR,1338.03
2020-09-15,Roma,ITA,1747.38
2020-09-15,Salernitana,ITA,1381.84
2020-09-15,Sampdoria,ITA,1588.82
2020-09-15,Sassuolo,ITA,1635.69
2020-09-15,Schalke 04,GER,1613.71
2020-09-15,Sevilla,ESP,1862.49
2020-09-15,Sheffield United,ENG,1683.67
2020-09-15,Sivasspor,TUR,1435.93
2020-09-15,Sochaux,FRA,1392.33
2020-09-15,Sociedad,ESP,1741.5
2020-09-15,Southampton,ENG,1711.99
2020-09-15,Sp Gijon,ESP,1527.61
2020-09-15,Spal,ITA,1440.68
2020-09-15,Spezia,ITA,1456.12
2020-09-15,St Etienne,FRA,1583.9
2020-09-15,St Pauli,GER,1435.07
2020-09-15,Stoke,ENG,1498.8
2020-09-15,Strasbourg,FRA,1560.77
2020-09-15,Stuttgart,GER,1571.67
2020-09-15,Swansea,ENG,1536.99
2020-09-15,Tenerife,ESP,1541.15
2020-09-15,Torino,ITA,1585.47
2020-09-15,Tottenham,ENG,1796.34
2020-09-15,Toulouse,FRA,1397.31
2020-09-15,Trabzonspor,TUR,1525.09
2020-09-15,Troyes,FRA,1506.77
2020-09-15,Udinese,ITA,1595.44
2020-09-15,Union Berlin,GER,1605.82
2020-09-15,Valencia,ESP,1743.29
2020-09-15,Valenciennes,FRA,1422.63
2020-09-15,Valladolid,ESP,1656.2
2020-09-15,Vallecano,ESP,1587.97
2020-09-15,Venezia,ITA,1407.07
2020-09-15,Verona,ITA,1548.41
2020-09-15,Villarreal,ESP,1767.15
2020-09-15,Watford,ENG,1648.81
2020-09-15,Werder Bremen,GER,1638.29
2020-09-15,West Brom,ENG,1585.29
2020-09-15,West Ham,ENG,1672.36
2020-09-15,Wolfsburg,GER,1713.19
2020-09-15,Wolves,ENG,1788.46
2020-09-15,Zaragoza,ESP,1512.84
2020-10-01,Ajaccio,FRA,1432.56
2020-10-01,Alanyaspor,TUR,1482.61
2020-10-01,Alaves,ESP,1627.67
2020-10-01,Albacete,ESP,1484.08
2020-10-01,Almeria,ESP,1552.99
2020-10-01,Amiens,FRA,1480.25
2020-10-01,Angers,FRA,1586.48
2020-10-01,Antalyaspor,TUR,1422.26
2020-10-01,Arsenal,ENG,1806.9
2020-10-01,Ascoli,ITA,1366.66
2020-10-01,Aston Villa,ENG,1640.96
2020-10-01,Atalanta,ITA,1842.92
2020-10-01,Ath Bilbao,ESP,1722.75
2020-10-01,Ath Madrid,ESP,1892.38
2020-10-01,Augsburg,GER,1642.96
2020-10-01,Auxerre,FRA,1380.98
2020-10-01,Barcelona,ESP,1960.98
2020-10-01,Bayern Munich,GER,2024.97
2020-10-01,Benevento,ITA,1555.06
2020-10-01,Besiktas,TUR,1517.64
2020-10-01,Betis,ESP,1673.53
2020-10-01,Bielefeld,GER,1613.03
2020-10-01,Birmingham,ENG,1420.35
2020-10-01,Blackburn,ENG,1504.14
2020-10-01,Bochum,GER,1500.01
2020-10-01,Bologna,ITA,1592.79
2020-10-01,Bordeaux,FRA,1608.74
2020-10-01,Bournemouth,ENG,1635.15
2020-10-01,Braunschweig,GER,1422.19
2020-10-01,Brentford,ENG,1596.49
2020-10-01,Brescia,ITA,1450.92
2020-10-01,Brest,FRA,1545.51
2020-10-01,Brighton,ENG,1660.67
2020-10-01,Burnley,ENG,1705.61
2020-10-01,Buyuksehyr,TUR,1534.43
2020-10-01,Cadiz,ESP,1559.02
2020-10-01,Caen,FRA,1452.88
2020-10-01,Cagliari,ITA,1578.28
2020-10-01,Cardiff,ENG,1538.23
2020-10-01,Celta,ESP,1682.95
2020-10-01,Chelsea,ENG,1814.26
2020-10-01,Chievo,ITA,1469.29
2020-10-01,Clermont,FRA,1472.34
2020-10-01,Coventry,ENG,1365.19
2020-10-01,Cremonese,ITA,1409.27
2020-10-01,Crotone,ITA,1493.66
2020-10-01,Crystal Palace,ENG,1693.22
2020-10-01,Darmstadt,GER,1512.1
2020-10-01,Denizlispor,TUR,1303.66
2020-10-01,Derby,ENG,1472.29
2020-10-01,Dijon,FRA,1509.15
2020-10-01,Dortmund,GER,1833.35
2020-10-01,Eibar,ESP,1658.84
2020-10-01,Ein Frankfurt,GER,1714.69
2020-10-01,Elche,ESP,1566.73
2020-10-01,Empoli,ITA,1478.46
2020-10-01,Erzurum BB,TUR,1357.36
2020-10-01,Espanol,ESP,1626.39
2020-10-01,Everton,ENG,1743.02
2020-10-01,FC Koln,GER,1595.94
2020-10-01,Fenerbahce,TUR,1473.19
2020-10-01,Fiorentina,ITA,1645.74
2020-10-01,Fortuna Dusseldorf,GER,1593.23
2020-10-01,Freiburg,GER,1675.09
2020-10-01,Frosinone,ITA,1442.85
2020-10-01,Fulham,ENG,1566.02
2020-10-01,Galatasaray,TUR,1548.92
2020-10-01,Gaziantepspor,TUR,1387.79
2020-10-01,Genclerbirligi,TUR,1324.07
2020-10-01,Genoa,ITA,1555.07
2020-10-01,Getafe,ESP,1751.79
2020-10-01,Girona,ESP,1562.33
2020-10-01,Goztep,TUR,1383.1
2020-10-01,Granada,ESP,1726.21
2020-10-01,Grenoble,FRA,1405.78
2020-10-01,Greuther Furth,GER,1458.61
2020-10-01,Guingamp,FRA,1442.39
2020-10-01,Hamburg,GER,1534.87
2020-10-01,Hannover,GER,1527.67
2020-10-01,Hatayspor,TUR,1371.11
2020-10-01,Heidenheim,GER,1516.85
2020-10-01,Hertha,GER,1659.49
2020-10-01,Hoffenheim,GER,1767.0
2020-10-01,Holstein Kiel,GER,1479.53
2020-10-01,Huddersfield,ENG,1436.75
2020-10-01,Huesca,ESP,1597.56
2020-10-01,Inter,ITA,1850.15
2020-10-01,Juventus,ITA,1841.02
2020-10-01,Karagumruk,TUR,1371.57
2020-10-01,Karlsruhe,GER,1422.67
2020-10-01,Kasimpasa,TUR,1401.26
2020-10-01,Kayserispor,TUR,1327.66
2020-10-01,Konyaspor,TUR,1395.14
2020-10-01,Las Palmas,ESP,1526.99
2020-10-01,Lazio,ITA,1726.42
2020-10-01,Le Havre,FRA,1476.93
2020-10-01,Lecce,ITA,1493.3
2020-10-01,Leeds,ENG,1640.38
2020-10-01,Leganes,ESP,1661.86
2020-10-01,Leicester,ENG,1798.5
2020-10-01,Lens,FRA,1530.02
2020-10-01,Levante,ESP,1707.61
2020-10-01,Leverkusen,GER,1796.17
2020-10-01,Lille,FRA,1699.44
2020-10-01,Liverpool,ENG,2004.49
2020-10-01,Lorient,FRA,1491.49
2020-10-01,Luton,ENG,1434.47
2020-10-01,Lyon,FRA,1719.26
2020-10-01,Mainz,GER,1636.86
2020-10-01,Malaga,ESP,1557.05
2020-10-01,Malatyaspor,TUR,1324.15
2020-10-01,Mallorca,ESP,1602.09
2020-10-01,Man City,ENG,1951.98
2020-10-01,Man United,ENG,1847.26
2020-10-01,Marseille,FRA,1692.68
2020-10-01,Metz,FRA,1565.14
2020-10-01,MGladbach,GER,1753.59
2020-10-01,Middlesbrough,ENG,1465.82
2020-10-01,Milan,ITA,1777.5
2020-10-01,Monaco,FRA,1620.26
2020-10-01,Montpellier,FRA,1650.66
2020-10-01,Monza,ITA,1386.39
2020-10-01,Nancy,FRA,1386.49
2020-10-01,Nantes,FRA,1582.43
2020-10-01,Napoli,ITA,1777.96
2020-10-01,Newcastle,ENG,1678.23
2020-10-01,Nice,FRA,1625.55
2020-10-01,Nimes,FRA,1556.47
2020-10-01,Norwich,ENG,1533.34
2020-10-01,Nottm Forest,ENG,1462.37
2020-10-01,Nurnberg,GER,1465.95
2020-10-01,Osasuna,ESP,1687.34
2020-10-01,Oviedo,ESP,1513.51
2020-10-01,Paderborn,GER,1485.18
2020-10-01,Paris SG,FRA,1908.59
2020-10-01,Parma,ITA,1564.74
2020-10-01,Pescara,ITA,1378.34
2020-10-01,QPR,ENG,1446.35
2020-10-01,RB Leipzig,GER,1854.92
2020-10-01,Reading,ENG,1490.8
2020-10-01,Real Madrid,ESP,1923.45
2020-10-01,Reggina,ITA,1387.52
2020-10-01,Reims,FRA,1599.74
2020-10-01,Rennes,FRA,1699.72
2020-10-01,Rizespor,TUR,1335.81
2020-10-01,Roma,ITA,1745.71
2020-10-01,Salernitana,ITA,1381.48
2020-10-01,Sampdoria,ITA,1576.0
2020-10-01,Sassuolo,ITA,1641.97
2020-10-01,Schalke 04,GER,1601.46
2020-10-01,Sevilla,ESP,1867.56
2020-10-01,Sheffield United,ENG,1665.33
2020-10-01,Sivasspor,TUR,1440.48
2020-10-01,Sochaux,FRA,1393.45
2020-10-01,Sociedad,ESP,1744.0
2020-10-01,Southampton,ENG,1710.29
2020-10-01,Sp Gijon,ESP,1546.62
2020-10-01,Spal,ITA,1441.45
2020-10-01,Spezia,ITA,1466.86
2020-10-01,St Etienne,FRA,1591.35
2020-10-01,St Pauli,GER,1453.18
2020-10-01,Stoke,ENG,1494.61
2020-10-01,Strasbourg,FRA,1562.14
2020-10-01,Stuttgart,GER,1586.2
2020-10-01,Swansea,ENG,1539.51
2020-10-01,Tenerife,ESP,1521.23
2020-10-01,Torino,ITA,1576.19
2020-10-01,Tottenham,ENG,1806.49
2020-10-01,Toulouse,FRA,1411.47
2020-10-01,Trabzonspor,TUR,1526.49
2020-10-01,Troyes,FRA,1504.06
2020-10-01,Udinese,ITA,1570.23
2020-10-01,Union Berlin,GER,1600.69
2020-10-01,Valencia,ESP,1740.64
2020-10-01,Valenciennes,FRA,1423.3
2020-10-01,Valladolid,ESP,1646.08
2020-10-01,Vallecano,ESP,1575.34
2020-10-01,Venezia,ITA,1414.31
2020-10-01,Verona,ITA,1561.62
2020-10-01,Vicenza,ITA,1379.92
2020-10-01,Villarreal,ESP,1772.19
2020-10-01,Watford,ENG,1648.15
2020-10-01,Werder Bremen,GER,1637.75
2020-10-01,West Brom,ENG,1584.54
2020-10-01,West Ham,ENG,1689.52
2020-10-01,Wolfsburg,GER,1721.85
2020-10-01,Wolves,ENG,1762.35
2020-10-01,Zaragoza,ESP,1512.09
2020-10-15,Ajaccio,FRA,1416.0
2020-10-15,Alanyaspor,TUR,1489.97
2020-10-15,Alaves,ESP,1638.95
2020-10-15,Albacete,ESP,1480.05
2020-10-15,Almeria,ESP,1536.06
2020-10-15,Amiens,FRA,1472.72
2020-10-15,Angers,FRA,1583.43
2020-10-15,Antalyaspor,TUR,1411.29
2020-10-15,Arsenal,ENG,1811.67
2020-10-15,Ascoli,ITA,1356.87
2020-10-15,Aston Villa,ENG,1676.29
2020-10-15,Atalanta,ITA,1844.54
2020-10-15,Ath Bilbao,ESP,1703.21
2020-10-15,Ath Madrid,ESP,1890.21
2020-10-15,Augsburg,GER,1642.75
2020-10-15,Auxerre,FRA,1397.53
2020-10-15,Barcelona,ESP,1964.91
2020-10-15,Bayern Munich,GER,2022.72
2020-10-15,Benevento,ITA,1561.29
2020-10-15,Besiktas,TUR,1501.47
2020-10-15,Betis,ESP,1692.05
2020-10-15,Bielefeld,GER,1603.38
2020-10-15,Birmingham,ENG,1424.22
2020-10-15,Blackburn,ENG,1505.0
2020-10-15,Bochum,GER,1494.39
2020-10-15,Bologna,ITA,1583.07
2020-10-15,Bordeaux,FRA,1616.32
2020-10-15,Bournemouth,ENG,1639.96
2020-10-15,Braunschweig,GER,1410.97
2020-10-15,Brentford,ENG,1580.24
2020-10-15,Brescia,ITA,1436.52
2020-10-15,Brest,FRA,1553.76
2020-10-15,Brighton,ENG,1653.99
2020-10-15,Burnley,ENG,1694.89
2020-10-15,Buyuksehyr,TUR,1526.72
2020-10-15,Cadiz,ESP,1578.05
2020-10-15,Caen,FRA,1460.41
2020-10-15,Cagliari,ITA,1573.17
2020-10-15,Cardiff,ENG,1538.99
2020-10-15,Celta,ESP,1671.33
2020-10-15,Chelsea,ENG,1823.93
2020-10-15,Chievo,ITA,1456.15
2020-10-15,Clermont,FRA,1479.53
2020-10-15,Coventry,ENG,1362.0
2020-10-15,Cremonese,ITA,1409.1
2020-10-15,Crotone,ITA,1485.71
2020-10-15,Crystal Palace,ENG,1685.17
2020-10-15,Darmstadt,GER,1516.64
2020-10-15,Denizlispor,TUR,1302.2
2020-10-15,Derby,ENG,1483.47
2020-10-15,Dijon,FRA,1501.57
2020-10-15,Dortmund,GER,1836.98
2020-10-15,Eibar,ESP,1671.06
2020-10-15,Ein Frankfurt,GER,1719.53
2020-10-15,Elche,ESP,1568.47
2020-10-15,Empoli,ITA,1473.01
2020-10-15,Erzurum BB,TUR,1352.71
2020-10-15,Espanol,ESP,1637.94
2020-10-15,Everton,ENG,1751.31
2020-10-15,FC Koln,GER,1585.75
2020-10-15,Fenerbahce,TUR,1475.13
2020-10-15,Fiorentina,ITA,1633.11
2020-10-15,Fortuna Dusseldorf,GER,1580.24
2020-10-15,Freiburg,GER,1664.83
2020-10-15,Frosinone,ITA,1453.38
2020-10-15,Fulham,ENG,1563.8
2020-10-15,Galatasaray,TUR,1532.47
2020-10-15,Gaziantepspor,TUR,1387.65
2020-10-15,Genclerbirligi,TUR,1336.02
2020-10-15,Genoa,ITA,1553.32
2020-10-15,Getafe,ESP,1742.73
2020-10-15,Girona,ESP,1566.78
2020-10-15,Goztep,TUR,1386.59
2020-10-15,Granada,ESP,1734.34
2020-10-15,Grenoble,FRA,1415.96
2020-10-15,Greuther Furth,GER,1455.14
2020-10-15,Guingamp,FRA,1433.1
2020-10-15,Hamburg,GER,1531.56
2020-10-15,Hannover,GER,1532.26
2020-10-15,Hatayspor,TUR,1359.52
2020-10-15,Heidenheim,GER,1511.52
2020-10-15,Hertha,GER,1655.11
2020-10-15,Hoffenheim,GER,1755.53
2020-10-15,Holstein Kiel,GER,1485.89
2020-10-15,Huddersfield,ENG,1436.39
2020-10-15,Huesca,ESP,1601.14
2020-10-15,Inter,ITA,1846.04
2020-10-15,Juventus,ITA,1848.81
2020-10-15,Karagumruk,TUR,1365.4
2020-10-15,Karlsruhe,GER,1413.43
2020-10-15,Kasimpasa,TUR,1408.95
2020-10-15,Kayserispor,TUR,1335.3
2020-10-15,Konyaspor,TUR,1392.38
2020-10-15,Las Palmas,ESP,1536.14
2020-10-15,Lazio,ITA,1727.03
2020-10-15,Le Havre,FRA,1461.98
2020-10-15,Lecce,ITA,1499.59
2020-10-15,Leeds,ENG,1647.85
2020-10-15,Leganes,ESP,1634.87
2020-10-15,Leicester,ENG,1779.25
2020-10-15,Lens,FRA,1541.81
2020-10-15,Levante,ESP,1701.25
2020-10-15,Leverkusen,GER,1788.31
2020-10-15,Lille,FRA,1709.97
2020-10-15,Liverpool,ENG,1970.78
2020-10-15,Lorient,FRA,1484.67
2020-10-15,Luton,ENG,1442.08
2020-10-15,Lyon,FRA,1716.81
2020-10-15,Mainz,GER,1617.45
2020-10-15,Malaga,ESP,1545.39
2020-10-15,Malatyaspor,TUR,1330.89
2020-10-15,Mallorca,ESP,1617.87
2020-10-15,Man City,ENG,1946.12
2020-10-15,Man United,ENG,1825.89
2020-10-15,Marseille,FRA,1695.13
2020-10-15,Metz,FRA,1571.96
2020-10-15,MGladbach,GER,1757.16
2020-10-15,Middlesbrough,ENG,1472.63
2020-10-15,Milan,ITA,1773.79
2020-10-15,Monaco,FRA,1612.0
2020-10-15,Montpellier,FRA,1638.76
2020-10-15,Monza,ITA,1388.35
2020-10-15,Nancy,FRA,1386.11
2020-10-15,Nantes,FRA,1576.7
2020-10-15,Napoli,ITA,1766.67
2020-10-15,Newcastle,ENG,1690.58
2020-10-15,Nice,FRA,1631.29
2020-10-15,Nimes,FRA,1568.36
2020-10-15,Norwich,ENG,1523.77
2020-10-15,Nottm Forest,ENG,1455.14
2020-10-15,Nurnberg,GER,1454.79
2020-10-15,Osasuna,ESP,1698.76
2020-10-15,Oviedo,ESP,1524.81
2020-10-15,Paderborn,GER,1483.88
2020-10-15,Paris SG,FRA,1911.65
2020-10-15,Parma,ITA,1569.89
2020-10-15,Pescara,ITA,1367.13
2020-10-15,QPR,ENG,1448.25
2020-10-15,RB Leipzig,GER,1855.87
2020-10-15,Reading,ENG,1503.05
2020-10-15,Real Madrid,ESP,1932.07
2020-10-15,Reggina,ITA,1395.24
2020-10-15,Reims,FRA,1604.05
2020-10-15,Rennes,FRA,1695.41
2020-10-15,Rizespor,TUR,1336.23
2020-10-15,Roma,ITA,1748.73
2020-10-15,Salernitana,ITA,1391.13
2020-10-15,Sampdoria,ITA,1585.14
2020-10-15,Sassuolo,ITA,1646.43
2020-10-15,Schalke 04,GER,1593.88
2020-10-15,Sevilla,ESP,1877.55
2020-10-15,Sheffield United,ENG,1662.18
2020-10-15,Sivasspor,TUR,1438.37
2020-10-15,Sochaux,FRA,1399.28
2020-10-15,Sociedad,ESP,1758.38
2020-10-15,Southampton,ENG,1717.06
2020-10-15,Sp Gijon,ESP,1551.66
2020-10-15,Spal,ITA,1437.82
2020-10-15,Spezia,ITA,1462.3
2020-10-15,St Etienne,FRA,1579.56
2020-10-15,St Pauli,GER,1443.31
2020-10-15,Stoke,ENG,1492.36
2020-10-15,Strasbourg,FRA,1551.61
2020-10-15,Stuttgart,GER,1587.44
2020-10-15,Swansea,ENG,1546.82
2020-10-15,Tenerife,ESP,1525.58
2020-10-15,Torino,ITA,1574.44
2020-10-15,Tottenham,ENG,1831.92
2020-10-15,Toulouse,FRA,1412.62
2020-10-15,Trabzonspor,TUR,1522.39
2020-10-15,Troyes,FRA,1502.92
2020-10-15,Udinese,ITA,1563.72
2020-10-15,Union Berlin,GER,1613.47
2020-10-15,Valencia,ESP,1727.45
2020-10-15,Valenciennes,FRA,1413.11
2020-10-15,Valladolid,ESP,1639.19
2020-10-15,Vallecano,ESP,1581.84
2020-10-15,Venezia,ITA,1400.28
2020-10-15,Verona,ITA,1552.98
2020-10-15,Vicenza,ITA,1377.83
2020-10-15,Villarreal,ESP,1779.69
2020-10-15,Watford,ENG,1637.51
2020-10-15,Werder Bremen,GER,1640.77
2020-10-15,West Brom,ENG,1579.39
2020-10-15,West Ham,ENG,1710.38
2020-10-15,Wolfsburg,GER,1705.96
2020-10-15,Wolves,ENG,1766.19
2020-10-15,Zaragoza,ESP,1522.57
2020-11-01,Ajaccio,FRA,1397.73
2020-11-01,Alanyaspor,TUR,1499.7
2020-11-01,Alaves,ESP,1642.54
2020-11-01,Albacete,ESP,1490.87
2020-11-01,Almeria,ESP,1541.84
2020-11-01,Amiens,FRA,1478.73
2020-11-01,Angers,FRA,1583.45
2020-11-01,Antalyaspor,TUR,1395.44
2020-11-01,Arsenal,ENG,1820.2
2020-11-01,Ascoli,ITA,1351.97
2020-11-01,Aston Villa,ENG,1687.51
2020-11-01,Atalanta,ITA,1821.33
2020-11-01,Ath Bilbao,ESP,1715.23
2020-11-01,Ath Madrid,ESP,1902.77
2020-11-01,Augsburg,GER,1641.51
2020-11-01,Auxerre,FRA,1389.88
2020-11-01,Barcelona,ESP,1942.18
2020-11-01,Bayern Munich,GER,2037.99
2020-11-01,Benevento,ITA,1557.83
2020-11-01,Besiktas,TUR,1500.46
2020-11-01,Betis,ESP,1674.3
2020-11-01,Bielefeld,GER,1592.14
2020-11-01,Birmingham,ENG,1449.19
2020-11-01,Blackburn,ENG,1497.18
2020-11-01,Bochum,GER,1494.71
2020-11-01,Bologna,ITA,1585.03
2020-11-01,Bordeaux,FRA,1607.14
2020-11-01,Bournemouth,ENG,1649.91
2020-11-01,Braunschweig,GER,1418.61
2020-11-01,Brentford,ENG,1603.93
2020-11-01,Brescia,ITA,1446.75
2020-11-01,Brest,FRA,1515.2
2020-11-01,Brighton,ENG,1670.11
2020-11-01,Burnley,ENG,1695.47
2020-11-01,Buyuksehyr,TUR,1536.93
2020-11-01,Cadiz,ESP,1614.41
2020-11-01,Caen,FRA,1430.41
2020-11-01,Cagliari,ITA,1587.53
2020-11-01,Cardiff,ENG,1551.14
2020-11-01,Celta,ESP,1666.89
2020-11-01,Chelsea,ENG,1854.57
2020-11-01,Chievo,ITA,1491.29
2020-11-01,Clermont,FRA,1474.99
2020-11-01,Coventry,ENG,1374.34
2020-11-01,Cremonese,ITA,1416.67
2020-11-01,Crotone,ITA,1489.71
