date,club,country,elo
2002-03-15,Hamburg,GER,1678.62
2002-03-15,Hannover,GER,1648.43
2002-03-15,Hansa Rostock,GER,1634.33
2002-03-15,Hertha,GER,1745.7
2002-03-15,Inter,ITA,1802.18
2002-03-15,Ipswich,ENG,1659.7
2002-03-15,Istanbulspor,TUR,1408.36
2002-03-15,Istres,FRA,1416.73
2002-03-15,Juventus,ITA,1843.35
2002-03-15,Kaiserslautern,GER,1726.07
2002-03-15,Karlsruhe,GER,1455.52
2002-03-15,Kocaelispor,TUR,1385.97
2002-03-15,La Coruna,ESP,1869.13
2002-03-15,Las Palmas,ESP,1717.29
2002-03-15,Lazio,ITA,1747.95
2002-03-15,Le Havre,FRA,1553.5
2002-03-15,Le Mans,FRA,1509.96
2002-03-15,Lecce,ITA,1589.92
2002-03-15,Leeds,ENG,1776.03
2002-03-15,Leganes,ESP,1546.39
2002-03-15,Leicester,ENG,1549.85
2002-03-15,Lens,FRA,1748.65
2002-03-15,Levante,ESP,1542.3
2002-03-15,Leverkusen,GER,1815.47
2002-03-15,Lille,FRA,1737.89
2002-03-15,Liverpool,ENG,1859.64
2002-03-15,Lorient,FRA,1569.19
2002-03-15,Lyon,FRA,1762.4
2002-03-15,Mainz,GER,1580.69
2002-03-15,Malaga,ESP,1773.43
2002-03-15,Malatyaspor,TUR,1342.12
2002-03-15,Mallorca,ESP,1757.87
2002-03-15,Man City,ENG,1636.01
2002-03-15,Man United,ENG,1868.87
2002-03-15,Marseille,FRA,1643.41
2002-03-15,Messina,ITA,1449.29
2002-03-15,Metz,FRA,1597.16
2002-03-15,MGladbach,GER,1637.76
2002-03-15,Middlesbrough,ENG,1666.06
2002-03-15,Milan,ITA,1727.29
2002-03-15,Modena,ITA,1556.81
2002-03-15,Monaco,FRA,1666.52
2002-03-15,Montpellier,FRA,1612.62
2002-03-15,Munich 1860,GER,1693.43
2002-03-15,Murcia,ESP,1544.08
2002-03-15,Nancy,FRA,1525.4
2002-03-15,Nantes,FRA,1681.95
2002-03-15,Napoli,ITA,1578.53
2002-03-15,Newcastle,ENG,1762.12
2002-03-15,Nice,FRA,1516.99
2002-03-15,Nimes,FRA,1421.87
2002-03-15,Norwich,ENG,1472.7
2002-03-15,Nottm Forest,ENG,1476.68
2002-03-15,Numancia,ESP,1590.43
2002-03-15,Nurnberg,GER,1584.99
2002-03-15,Osasuna,ESP,1708.58
2002-03-15,Oviedo,ESP,1665.59
2002-03-15,Palermo,ITA,1495.59
2002-03-15,Paris SG,FRA,1732.44
2002-03-15,Parma,ITA,1688.53
2002-03-15,Perugia,ITA,1657.62
2002-03-15,Piacenza,ITA,1646.23
2002-03-15,Portsmouth,ENG,1419.83
2002-03-15,Real Madrid,ESP,1920.3
2002-03-15,Recreativo,ESP,1628.97
2002-03-15,Reggina,ITA,1623.17
2002-03-15,Rennes,FRA,1619.84
2002-03-15,Rizespor,TUR,1399.05
2002-03-15,Roma,ITA,1856.74
2002-03-15,Salernitana,ITA,1538.21
2002-03-15,Sampdoria,ITA,1535.49
2002-03-15,Samsunspor,TUR,1393.09
2002-03-15,Santander,ESP,1699.14
2002-03-15,Schalke 04,GER,1791.35
2002-03-15,Sedan,FRA,1641.43
2002-03-15,Sevilla,ESP,1745.23
2002-03-15,Sheffield United,ENG,1471.16
2002-03-15,Siena,ITA,1417.83
2002-03-15,Sochaux,FRA,1635.43
2002-03-15,Sociedad,ESP,1726.86
2002-03-15,Southampton,ENG,1682.89
2002-03-15,Sp Gijon,ESP,1610.17
2002-03-15,St Etienne,FRA,1493.85
2002-03-15,St Pauli,GER,1587.46
2002-03-15,Strasbourg,FRA,1531.25
2002-03-15,Stuttgart,GER,1687.51
2002-03-15,Sunderland,ENG,1664.37
2002-03-15,Tenerife,ESP,1679.22
2002-03-15,Torino,ITA,1655.17
2002-03-15,Tottenham,ENG,1656.73
2002-03-15,Trabzonspor,TUR,1460.82
2002-03-15,Troyes,FRA,1644.26
2002-03-15,Udinese,ITA,1627.11
2002-03-15,Union Berlin,GER,1548.0
2002-03-15,Unterhaching,GER,1519.51
2002-03-15,Valencia,ESP,1900.45
2002-03-15,Valladolid,ESP,1738.78
2002-03-15,Vallecano,ESP,1707.76
2002-03-15,Venezia,ITA,1545.63
2002-03-15,Verona,ITA,1630.95
2002-03-15,Vicenza,ITA,1545.2
2002-03-15,Villarreal,ESP,1734.74
2002-03-15,Watford,ENG,1486.16
2002-03-15,Werder Bremen,GER,1743.89
2002-03-15,West Brom,ENG,1536.87
2002-03-15,West Ham,ENG,1647.09
2002-03-15,Wolfsburg,GER,1698.7
2002-03-15,Wolves,ENG,1578.52
2002-03-15,Xerez,ESP,1614.91
2002-03-15,Yozgatspor,TUR,1371.75
2002-03-15,Zaragoza,ESP,1705.02
2002-04-01,Aachen,GER,1479.71
2002-04-01,Ajaccio,FRA,1557.39
2002-04-01,Alaves,ESP,1744.26
2002-04-01,Albacete,ESP,1594.89
2002-04-01,Amiens,FRA,1420.05
2002-04-01,Ancona,ITA,1464.79
2002-04-01,Antalyaspor,TUR,1349.58
2002-04-01,Arsenal,ENG,1849.06
2002-04-01,Aston Villa,ENG,1676.26
2002-04-01,Atalanta,ITA,1652.02
2002-04-01,Ath Bilbao,ESP,1728.01
2002-04-01,Ath Madrid,ESP,1676.29
2002-04-01,Auxerre,FRA,1704.65
2002-04-01,Barcelona,ESP,1848.66
2002-04-01,Bari,ITA,1505.16
2002-04-01,Bastia,FRA,1625.17
2002-04-01,Bayern Munich,GER,1891.69
2002-04-01,Besiktas,TUR,1604.83
2002-04-01,Betis,ESP,1778.18
2002-04-01,Bielefeld,GER,1636.24
2002-04-01,Birmingham,ENG,1550.2
2002-04-01,Blackburn,ENG,1627.27
2002-04-01,Bochum,GER,1606.56
2002-04-01,Bologna,ITA,1701.96
2002-04-01,Bolton,ENG,1615.71
2002-04-01,Bordeaux,FRA,1707.72
2002-04-01,Bradford,ENG,1464.0
2002-04-01,Brescia,ITA,1657.1
2002-04-01,Burnley,ENG,1487.35
2002-04-01,Bursaspor,TUR,1429.21
2002-04-01,Caen,FRA,1466.51
2002-04-01,Cagliari,ITA,1513.59
2002-04-01,Celta,ESP,1836.07
2002-04-01,Charlton,ENG,1671.03
2002-04-01,Chelsea,ENG,1797.4
2002-04-01,Chievo,ITA,1669.16
2002-04-01,Como,ITA,1529.32
2002-04-01,Cordoba,ESP,1577.98
2002-04-01,Cottbus,GER,1632.69
2002-04-01,Coventry,ENG,1529.18
2002-04-01,Crotone,ITA,1414.5
2002-04-01,Crystal Palace,ENG,1448.38
2002-04-01,Denizlispor,TUR,1441.56
2002-04-01,Derby,ENG,1597.18
2002-04-01,Diyarbakirspor,TUR,1371.24
2002-04-01,Dortmund,GER,1837.75
2002-04-01,Duisburg,GER,1554.08
2002-04-01,Eibar,ESP,1575.79
2002-04-01,Ein Frankfurt,GER,1599.11
2002-04-01,Elche,ESP,1592.79
2002-04-01,Empoli,ITA,1635.85
2002-04-01,Espanol,ESP,1739.68
2002-04-01,Everton,ENG,1637.37
2002-04-01,FC Koln,GER,1591.99
2002-04-01,Fenerbahce,TUR,1612.32
2002-04-01,Fiorentina,ITA,1605.29
2002-04-01,Freiburg,GER,1635.22
2002-04-01,Fulham,ENG,1633.85
2002-04-01,Galatasaray,TUR,1684.13
2002-04-01,Gaziantepspor,TUR,1477.16
2002-04-01,Genclerbirligi,TUR,1435.61
2002-04-01,Genoa,ITA,1519.58
2002-04-01,Goztep,TUR,1353.94
2002-04-01,Grenoble,FRA,1414.04
2002-04-01,Greuther Furth,GER,1636.27
2002-04-01,Guingamp,FRA,1566.18
2002-04-01,Hamburg,GER,1691.09
2002-04-01,Hannover,GER,1673.34
2002-04-01,Hansa Rostock,GER,1629.65
2002-04-01,Hertha,GER,1765.43
2002-04-01,Inter,ITA,1847.87
2002-04-01,Ipswich,ENG,1657.86
2002-04-01,Istanbulspor,TUR,1392.91
2002-04-01,Istres,FRA,1434.61
2002-04-01,Juventus,ITA,1844.94
2002-04-01,Kaiserslautern,GER,1721.34
2002-04-01,Karlsruhe,GER,1474.77
2002-04-01,Kocaelispor,TUR,1399.41
2002-04-01,La Coruna,ESP,1853.89
2002-04-01,Las Palmas,ESP,1716.55
2002-04-01,Lazio,ITA,1765.71
2002-04-01,Le Havre,FRA,1554.48
2002-04-01,Le Mans,FRA,1510.19
2002-04-01,Lecce,ITA,1595.85
2002-04-01,Leeds,ENG,1784.36
2002-04-01,Leganes,ESP,1547.26
2002-04-01,Leicester,ENG,1562.61
2002-04-01,Lens,FRA,1741.51
2002-04-01,Levante,ESP,1539.93
2002-04-01,Leverkusen,GER,1867.98
2002-04-01,Lille,FRA,1733.7
2002-04-01,Liverpool,ENG,1884.77
2002-04-01,Lorient,FRA,1563.82
2002-04-01,Lyon,FRA,1756.08
2002-04-01,Mainz,GER,1611.27
2002-04-01,Malaga,ESP,1784.37
2002-04-01,Malatyaspor,TUR,1348.42
2002-04-01,Mallorca,ESP,1740.39
2002-04-01,Man City,ENG,1630.44
2002-04-01,Man United,ENG,1884.0
2002-04-01,Marseille,FRA,1634.19
2002-04-01,Messina,ITA,1453.3
2002-04-01,Metz,FRA,1602.27
2002-04-01,MGladbach,GER,1674.81
2002-04-01,Middlesbrough,ENG,1678.25
2002-04-01,Milan,ITA,1767.17
2002-04-01,Modena,ITA,1556.42
2002-04-01,Monaco,FRA,1658.0
2002-04-01,Montpellier,FRA,1600.19
2002-04-01,Munich 1860,GER,1695.41
2002-04-01,Murcia,ESP,1536.79
2002-04-01,Nancy,FRA,1516.17
2002-04-01,Nantes,FRA,1695.28
2002-04-01,Napoli,ITA,1595.48
2002-04-01,Newcastle,ENG,1770.22
2002-04-01,Nice,FRA,1517.74
2002-04-01,Nimes,FRA,1413.8
2002-04-01,Norwich,ENG,1485.72
2002-04-01,Nottm Forest,ENG,1458.46
2002-04-01,Numancia,ESP,1571.2
2002-04-01,Nurnberg,GER,1602.69
2002-04-01,Osasuna,ESP,1677.33
2002-04-01,Oviedo,ESP,1669.02
2002-04-01,Palermo,ITA,1501.54
2002-04-01,Paris SG,FRA,1743.41
2002-04-01,Parma,ITA,1694.51
2002-04-01,Perugia,ITA,1660.09
2002-04-01,Piacenza,ITA,1651.97
2002-04-01,Portsmouth,ENG,1418.43
2002-04-01,Real Madrid,ESP,1918.43
2002-04-01,Recreativo,ESP,1635.93
2002-04-01,Reggina,ITA,1621.15
2002-04-01,Rennes,FRA,1619.29
2002-04-01,Rizespor,TUR,1393.32
2002-04-01,Roma,ITA,1856.71
2002-04-01,Salernitana,ITA,1544.24
2002-04-01,Sampdoria,ITA,1542.32
2002-04-01,Samsunspor,TUR,1393.69
2002-04-01,Santander,ESP,1673.69
2002-04-01,Schalke 04,GER,1812.93
2002-04-01,Sedan,FRA,1642.64
2002-04-01,Sevilla,ESP,1721.99
2002-04-01,Sheffield United,ENG,1481.85
2002-04-01,Siena,ITA,1450.03
2002-04-01,Sochaux,FRA,1629.39
2002-04-01,Sociedad,ESP,1741.09
2002-04-01,Southampton,ENG,1680.59
2002-04-01,Sp Gijon,ESP,1608.84
2002-04-01,St Etienne,FRA,1499.3
2002-04-01,St Pauli,GER,1575.14
2002-04-01,Strasbourg,FRA,1523.3
2002-04-01,Stuttgart,GER,1705.15
2002-04-01,Sunderland,ENG,1655.69
2002-04-01,Tenerife,ESP,1661.31
2002-04-01,Torino,ITA,1674.07
2002-04-01,Tottenham,ENG,1667.94
2002-04-01,Trabzonspor,TUR,1455.66
2002-04-01,Troyes,FRA,1648.9
2002-04-01,Udinese,ITA,1636.56
2002-04-01,Union Berlin,GER,1567.36
2002-04-01,Unterhaching,GER,1523.56
2002-04-01,Valencia,ESP,1870.28
2002-04-01,Valladolid,ESP,1726.22
2002-04-01,Vallecano,ESP,1713.52
2002-04-01,Venezia,ITA,1546.97
2002-04-01,Verona,ITA,1623.22
2002-04-01,Vicenza,ITA,1570.88
2002-04-01,Villarreal,ESP,1728.47
2002-04-01,Watford,ENG,1489.7
2002-04-01,Werder Bremen,GER,1731.37
2002-04-01,West Brom,ENG,1573.44
2002-04-01,West Ham,ENG,1656.12
2002-04-01,Wolfsburg,GER,1704.68
2002-04-01,Wolves,ENG,1572.94
2002-04-01,Xerez,ESP,1597.8
2002-04-01,Yozgatspor,TUR,1373.9
2002-04-01,Zaragoza,ESP,1691.91
2002-04-15,Aachen,GER,1479.29
2002-04-15,Ajaccio,FRA,1561.62
2002-04-15,Alaves,ESP,1750.58
2002-04-15,Albacete,ESP,1599.6
2002-04-15,Amiens,FRA,1413.65
2002-04-15,Ancona,ITA,1467.07
2002-04-15,Antalyaspor,TUR,1360.34
2002-04-15,Arsenal,ENG,1861.69
2002-04-15,Aston Villa,ENG,1664.91
2002-04-15,Atalanta,ITA,1657.39
2002-04-15,Ath Bilbao,ESP,1719.19
2002-04-15,Ath Madrid,ESP,1681.59
2002-04-15,Auxerre,FRA,1689.64
2002-04-15,Barcelona,ESP,1865.67
2002-04-15,Bari,ITA,1492.22
2002-04-15,Bastia,FRA,1633.25
2002-04-15,Bayern Munich,GER,1883.48
2002-04-15,Besiktas,TUR,1609.01
2002-04-15,Betis,ESP,1774.13
2002-04-15,Bielefeld,GER,1648.85
2002-04-15,Birmingham,ENG,1547.84
2002-04-15,Blackburn,ENG,1641.73
2002-04-15,Bochum,GER,1618.84
2002-04-15,Bologna,ITA,1694.6
2002-04-15,Bolton,ENG,1621.6
2002-04-15,Bordeaux,FRA,1702.18
2002-04-15,Bradford,ENG,1460.69
2002-04-15,Brescia,ITA,1645.15
2002-04-15,Burnley,ENG,1484.94
2002-04-15,Bursaspor,TUR,1420.35
2002-04-15,Caen,FRA,1485.83
2002-04-15,Cagliari,ITA,1509.9
2002-04-15,Celta,ESP,1824.73
2002-04-15,Charlton,ENG,1652.99
2002-04-15,Chelsea,ENG,1799.22
2002-04-15,Chievo,ITA,1660.52
2002-04-15,Como,ITA,1531.82
2002-04-15,Cordoba,ESP,1571.18
2002-04-15,Cottbus,GER,1635.1
2002-04-15,Coventry,ENG,1497.95
2002-04-15,Crotone,ITA,1402.44
2002-04-15,Crystal Palace,ENG,1461.95
2002-04-15,Denizlispor,TUR,1454.57
2002-04-15,Derby,ENG,1579.04
2002-04-15,Diyarbakirspor,TUR,1367.31
2002-04-15,Dortmund,GER,1854.47
2002-04-15,Duisburg,GER,1560.18
2002-04-15,Eibar,ESP,1561.13
2002-04-15,Ein Frankfurt,GER,1604.01
2002-04-15,Elche,ESP,1594.21
2002-04-15,Empoli,ITA,1614.31
2002-04-15,Espanol,ESP,1752.3
2002-04-15,Everton,ENG,1636.87
2002-04-15,FC Koln,GER,1599.32
2002-04-15,Fenerbahce,TUR,1614.9
2002-04-15,Fiorentina,ITA,1587.74
2002-04-15,Freiburg,GER,1619.96
2002-04-15,Fulham,ENG,1631.18
2002-04-15,Galatasaray,TUR,1699.59
2002-04-15,Gaziantepspor,TUR,1478.91
2002-04-15,Genclerbirligi,TUR,1434.46
2002-04-15,Genoa,ITA,1513.6
2002-04-15,Goztep,TUR,1350.76
2002-04-15,Grenoble,FRA,1414.25
2002-04-15,Greuther Furth,GER,1644.8
2002-04-15,Guingamp,FRA,1570.69
2002-04-15,Hamburg,GER,1693.41
2002-04-15,Hannover,GER,1660.82
2002-04-15,Hansa Rostock,GER,1635.9
2002-04-15,Hertha,GER,1784.75
2002-04-15,Inter,ITA,1808.11
2002-04-15,Ipswich,ENG,1647.93
2002-04-15,Istanbulspor,TUR,1390.26
2002-04-15,Istres,FRA,1420.41
2002-04-15,Juventus,ITA,1846.67
2002-04-15,Kaiserslautern,GER,1724.07
2002-04-15,Karlsruhe,GER,1503.07
2002-04-15,Kocaelispor,TUR,1399.09
2002-04-15,La Coruna,ESP,1848.78
2002-04-15,Las Palmas,ESP,1714.37
2002-04-15,Lazio,ITA,1759.63
2002-04-15,Le Havre,FRA,1561.3
2002-04-15,Le Mans,FRA,1530.66
2002-04-15,Lecce,ITA,1584.29
2002-04-15,Leeds,ENG,1788.49
2002-04-15,Leganes,ESP,1561.45
2002-04-15,Leicester,ENG,1561.11
2002-04-15,Lens,FRA,1724.5
2002-04-15,Levante,ESP,1540.97
2002-04-15,Leverkusen,GER,1883.03
2002-04-15,Lille,FRA,1712.53
2002-04-15,Liverpool,ENG,1878.45
2002-04-15,Lorient,FRA,1559.01
2002-04-15,Lyon,FRA,1758.6
2002-04-15,Mainz,GER,1617.58
2002-04-15,Malaga,ESP,1790.04
2002-04-15,Malatyaspor,TUR,1349.38
2002-04-15,Mallorca,ESP,1734.2
2002-04-15,Man City,ENG,1654.08
2002-04-15,Man United,ENG,1901.84
2002-04-15,Marseille,FRA,1644.83
2002-04-15,Messina,ITA,1447.06
2002-04-15,Metz,FRA,1606.17
2002-04-15,MGladbach,GER,1666.43
2002-04-15,Middlesbrough,ENG,1693.14
2002-04-15,Milan,ITA,1748.11
2002-04-15,Modena,ITA,1551.87
2002-04-15,Monaco,FRA,1658.12
2002-04-15,Montpellier,FRA,1611.4
2002-04-15,Munich 1860,GER,1703.75
2002-04-15,Murcia,ESP,1532.77
2002-04-15,Nancy,FRA,1490.37
2002-04-15,Nantes,FRA,1703.49
2002-04-15,Napoli,ITA,1590.78
2002-04-15,Newcastle,ENG,1770.01
2002-04-15,Nice,FRA,1524.53
2002-04-15,Nimes,FRA,1414.8
2002-04-15,Norwich,ENG,1502.72
2002-04-15,Nottm Forest,ENG,1457.7
2002-04-15,Numancia,ESP,1584.64
2002-04-15,Nurnberg,GER,1597.83
2002-04-15,Osasuna,ESP,1682.66
2002-04-15,Oviedo,ESP,1665.59
2002-04-15,Palermo,ITA,1476.27
2002-04-15,Paris SG,FRA,1731.11
2002-04-15,Parma,ITA,1692.38
2002-04-15,Perugia,ITA,1640.73
2002-04-15,Piacenza,ITA,1651.89
2002-04-15,Portsmouth,ENG,1416.0
2002-04-15,Real Madrid,ESP,1932.09
2002-04-15,Recreativo,ESP,1640.25
2002-04-15,Reggina,ITA,1615.57
2002-04-15,Rennes,FRA,1626.78
2002-04-15,Rizespor,TUR,1402.18
2002-04-15,Roma,ITA,1842.08
2002-04-15,Salernitana,ITA,1532.79
2002-04-15,Sampdoria,ITA,1530.66
2002-04-15,Samsunspor,TUR,1381.01
2002-04-15,Santander,ESP,1680.32
2002-04-15,Schalke 04,GER,1808.59
2002-04-15,Sedan,FRA,1650.21
2002-04-15,Sevilla,ESP,1724.9
2002-04-15,Sheffield United,ENG,1479.3
2002-04-15,Siena,ITA,1457.67
2002-04-15,Sochaux,FRA,1633.11
2002-04-15,Sociedad,ESP,1734.77
2002-04-15,Southampton,ENG,1678.56
2002-04-15,Sp Gijon,ESP,1610.3
2002-04-15,St Etienne,FRA,1507.89
2002-04-15,St Pauli,GER,1575.37
2002-04-15,Strasbourg,FRA,1545.67
2002-04-15,Stuttgart,GER,1721.63
2002-04-15,Sunderland,ENG,1651.21
2002-04-15,Tenerife,ESP,1656.91
2002-04-15,Torino,ITA,1663.79
2002-04-15,Tottenham,ENG,1673.54
2002-04-15,Trabzonspor,TUR,1432.93
2002-04-15,Troyes,FRA,1656.78
2002-04-15,Udinese,ITA,1621.06
2002-04-15,Union Berlin,GER,1553.23
2002-04-15,Unterhaching,GER,1517.85
2002-04-15,Valencia,ESP,1875.89
2002-04-15,Valladolid,ESP,1724.59
2002-04-15,Vallecano,ESP,1710.92
2002-04-15,Venezia,ITA,1543.97
2002-04-15,Verona,ITA,1617.54
2002-04-15,Vicenza,ITA,1550.74
2002-04-15,Villarreal,ESP,1723.43
2002-04-15,Watford,ENG,1471.4
2002-04-15,Werder Bremen,GER,1754.58
2002-04-15,West Brom,ENG,1584.19
2002-04-15,West Ham,ENG,1677.07
2002-04-15,Wolfsburg,GER,1710.35
2002-04-15,Wolves,ENG,1554.13
2002-04-15,Xerez,ESP,1594.95
2002-04-15,Yozgatspor,TUR,1377.19
2002-04-15,Zaragoza,ESP,1695.37
2002-05-01,Aachen,GER,1478.1
2002-05-01,Ajaccio,FRA,1572.88
2002-05-01,Alaves,ESP,1742.66
2002-05-01,Albacete,ESP,1595.44
2002-05-01,Amiens,FRA,1419.2
2002-05-01,Ancona,ITA,1454.64
2002-05-01,Antalyaspor,TUR,1361.93
2002-05-01,Arsenal,ENG,1871.45
2002-05-01,Aston Villa,ENG,1668.09
2002-05-01,Atalanta,ITA,1664.48
2002-05-01,Ath Bilbao,ESP,1703.17
2002-05-01,Ath Madrid,ESP,1678.16
2002-05-01,Auxerre,FRA,1693.05
2002-05-01,Barcelona,ESP,1856.4
2002-05-01,Bari,ITA,1490.96
2002-05-01,Bastia,FRA,1624.27
2002-05-01,Bayern Munich,GER,1897.96
2002-05-01,Besiktas,TUR,1577.17
2002-05-01,Betis,ESP,1787.72
2002-05-01,Bielefeld,GER,1646.07
2002-05-01,Birmingham,ENG,1549.06
2002-05-01,Blackburn,ENG,1666.2
2002-05-01,Bochum,GER,1628.32
2002-05-01,Bologna,ITA,1688.15
2002-05-01,Bolton,ENG,1603.89
2002-05-01,Bordeaux,FRA,1693.21
2002-05-01,Bradford,ENG,1458.83
2002-05-01,Brescia,ITA,1645.3
2002-05-01,Burnley,ENG,1489.43
2002-05-01,Bursaspor,TUR,1397.22
2002-05-01,Caen,FRA,1497.42
2002-05-01,Cagliari,ITA,1519.4
2002-05-01,Celta,ESP,1829.94
2002-05-01,Charlton,ENG,1642.12
2002-05-01,Chelsea,ENG,1794.48
2002-05-01,Chievo,ITA,1664.31
2002-05-01,Como,ITA,1535.64
2002-05-01,Cordoba,ESP,1543.48
2002-05-01,Cottbus,GER,1633.72
2002-05-01,Coventry,ENG,1488.82
2002-05-01,Crotone,ITA,1410.59
2002-05-01,Crystal Palace,ENG,1454.27
2002-05-01,Denizlispor,TUR,1453.87
2002-05-01,Derby,ENG,1569.83
2002-05-01,Diyarbakirspor,TUR,1373.12
2002-05-01,Dortmund,GER,1856.56
2002-05-01,Duisburg,GER,1555.65
2002-05-01,Eibar,ESP,1581.41
2002-05-01,Ein Frankfurt,GER,1610.21
2002-05-01,Elche,ESP,1615.39
2002-05-01,Empoli,ITA,1607.82
2002-05-01,Espanol,ESP,1751.21
2002-05-01,Everton,ENG,1635.9
2002-05-01,FC Koln,GER,1608.9
2002-05-01,Fenerbahce,TUR,1637.61
2002-05-01,Fiorentina,ITA,1566.9
2002-05-01,Freiburg,GER,1624.76
2002-05-01,Fulham,ENG,1648.13
2002-05-01,Galatasaray,TUR,1707.53
2002-05-01,Gaziantepspor,TUR,1475.94
2002-05-01,Genclerbirligi,TUR,1438.84
2002-05-01,Genoa,ITA,1526.25
2002-05-01,Goztep,TUR,1359.73
2002-05-01,Grenoble,FRA,1403.87
2002-05-01,Greuther Furth,GER,1645.27
2002-05-01,Guingamp,FRA,1565.94
2002-05-01,Hamburg,GER,1703.4
2002-05-01,Hannover,GER,1663.03
2002-05-01,Hansa Rostock,GER,1628.43
2002-05-01,Hertha,GER,1789.72
2002-05-01,Inter,ITA,1813.42
2002-05-01,Ipswich,ENG,1646.09
2002-05-01,Istanbulspor,TUR,1402.52
2002-05-01,Istres,FRA,1414.3
2002-05-01,Juventus,ITA,1861.12
2002-05-01,Kaiserslautern,GER,1730.65
2002-05-01,Karlsruhe,GER,1489.15
2002-05-01,Kocaelispor,TUR,1415.93
2002-05-01,La Coruna,ESP,1844.74
2002-05-01,Las Palmas,ESP,1696.36
2002-05-01,Lazio,ITA,1756.59
2002-05-01,Le Havre,FRA,1567.81
2002-05-01,Le Mans,FRA,1519.06
2002-05-01,Lecce,ITA,1571.99
2002-05-01,Leeds,ENG,1777.48
2002-05-01,Leganes,ESP,1583.2
2002-05-01,Leicester,ENG,1564.18
2002-05-01,Lens,FRA,1729.26
2002-05-01,Levante,ESP,1563.08
2002-05-01,Leverkusen,GER,1866.12
2002-05-01,Lille,FRA,1712.97
2002-05-01,Liverpool,ENG,1866.54
2002-05-01,Lorient,FRA,1558.75
2002-05-01,Lyon,FRA,1767.57
2002-05-01,Mainz,GER,1628.82
2002-05-01,Malaga,ESP,1783.21
2002-05-01,Malatyaspor,TUR,1359.71
2002-05-01,Mallorca,ESP,1724.62
2002-05-01,Man City,ENG,1654.61
2002-05-01,Man United,ENG,1908.38
2002-05-01,Marseille,FRA,1645.09
2002-05-01,Messina,ITA,1451.43
2002-05-01,Metz,FRA,1601.58
2002-05-01,MGladbach,GER,1669.01
2002-05-01,Middlesbrough,ENG,1658.17
2002-05-01,Milan,ITA,1751.57
2002-05-01,Modena,ITA,1576.72
2002-05-01,Monaco,FRA,1656.36
2002-05-01,Montpellier,FRA,1625.4
2002-05-01,Munich 1860,GER,1704.52
2002-05-01,Murcia,ESP,1526.87
2002-05-01,Nancy,FRA,1506.89
2002-05-01,Nantes,FRA,1689.48
2002-05-01,Napoli,ITA,1596.91
2002-05-01,Newcastle,ENG,1778.6
2002-05-01,Nice,FRA,1530.64
2002-05-01,Nimes,FRA,1402.46
2002-05-01,Norwich,ENG,1516.21
2002-05-01,Nottm Forest,ENG,1450.16
2002-05-01,Numancia,ESP,1583.91
2002-05-01,Nurnberg,GER,1610.41
2002-05-01,Osasuna,ESP,1700.71
2002-05-01,Oviedo,ESP,1651.1
2002-05-01,Palermo,ITA,1464.42
2002-05-01,Paris SG,FRA,1735.71
2002-05-01,Parma,ITA,1692.04
2002-05-01,Perugia,ITA,1651.88
2002-05-01,Piacenza,ITA,1653.67
2002-05-01,Portsmouth,ENG,1410.85
2002-05-01,Real Madrid,ESP,1910.17
2002-05-01,Recreativo,ESP,1627.86
2002-05-01,Reggina,ITA,1595.72
2002-05-01,Rennes,FRA,1632.92
2002-05-01,Rizespor,TUR,1381.91
2002-05-01,Roma,ITA,1851.72
2002-05-01,Salernitana,ITA,1526.15
2002-05-01,Sampdoria,ITA,1505.55
2002-05-01,Samsunspor,TUR,1394.27
2002-05-01,Santander,ESP,1706.41
2002-05-01,Schalke 04,GER,1803.76
2002-05-01,Sedan,FRA,1642.42
2002-05-01,Sevilla,ESP,1741.49
2002-05-01,Sheffield United,ENG,1469.98
2002-05-01,Siena,ITA,1471.87
2002-05-01,Sochaux,FRA,1632.66
2002-05-01,Sociedad,ESP,1751.2
2002-05-01,Southampton,ENG,1659.01
2002-05-01,Sp Gijon,ESP,1610.63
2002-05-01,St Etienne,FRA,1513.23
2002-05-01,St Pauli,GER,1560.94
2002-05-01,Strasbourg,FRA,1552.1
2002-05-01,Stuttgart,GER,1722.68
2002-05-01,Sunderland,ENG,1640.9
2002-05-01,Tenerife,ESP,1645.78
2002-05-01,Torino,ITA,1659.82
2002-05-01,Tottenham,ENG,1683.33
2002-05-01,Trabzonspor,TUR,1426.67
2002-05-01,Troyes,FRA,1665.76
2002-05-01,Udinese,ITA,1628.12
2002-05-01,Union Berlin,GER,1543.65
2002-05-01,Unterhaching,GER,1543.52
2002-05-01,Valencia,ESP,1885.13
2002-05-01,Valladolid,ESP,1741.2
2002-05-01,Vallecano,ESP,1739.29
2002-05-01,Venezia,ITA,1530.94
2002-05-01,Verona,ITA,1613.61
2002-05-01,Vicenza,ITA,1548.21
2002-05-01,Villarreal,ESP,1718.07
2002-05-01,Watford,ENG,1459.14
2002-05-01,Werder Bremen,GER,1771.9
2002-05-01,West Brom,ENG,1587.25
2002-05-01,West Ham,ENG,1674.98
2002-05-01,Wolfsburg,GER,1714.3
2002-05-01,Wolves,ENG,1543.75
2002-05-01,Xerez,ESP,1588.75
2002-05-01,Yozgatspor,TUR,1364.65
2002-05-01,Zaragoza,ESP,1682.49
2002-05-15,Aachen,GER,1465.76
2002-05-15,Ajaccio,FRA,1565.42
2002-05-15,Alaves,ESP,1741.78
2002-05-15,Albacete,ESP,1584.95
